id,target
250,0.6813473755918836
251,0.47959880741011773
252,0.5332669899765488
253,0.7747293879354415
254,0.4438602189755547
255,0.3020354147362166
256,0.37925142820845176
257,0.2222780484388087
258,0.7198001456384696
259,0.21855733525843365
260,0.5249842468956709
261,0.3314172345775541
262,0.34380482946633206
263,0.6648509632137748
264,0.2603923362677707
265,0.7148435896175719
266,0.34745880589384925
267,0.7252148873009883
268,0.4265854436088858
269,0.3068599057879109
270,0.43677504643850296
271,0.7008642605392771
272,0.47134804904077465
273,0.34542419815189884
274,0.3511291553749165
275,0.6530602733014175
276,0.06712624415823865
277,0.7783045626068551
278,0.6629750437188547
279,0.595402137128071
280,0.37650363298130657
281,0.31780470974711705
282,0.4656388506577186
283,0.19709392639414086
284,0.6512354836438876
285,0.25191393692168884
286,0.593307860128606
287,0.5694939362148642
288,0.7436674268969724
289,0.8580039564739861
290,0.538871480471644
291,0.3178566476796454
292,0.6105751994105132
293,0.5960744647830316
294,0.384887247722364
295,0.7092037387041318
296,0.5798844100940332
297,0.5876867611243636
298,0.6159265528449082
299,0.2505005893716693
300,0.4440686504875121
301,0.4975883704427953
302,0.7782644059192201
303,0.7369637912094515
304,0.48584735548288255
305,0.6600516395021221
306,0.9066593506432491
307,0.6459012983645918
308,0.8176194965771246
309,0.18878293756026984
310,0.7235283793920991
311,0.7440140259777556
312,0.8192984673564814
313,0.6511179399021599
314,0.12027904647148262
315,0.25816576843071687
316,0.7503792197767986
317,0.7307978869938407
318,0.13841825183784479
319,0.8330386673920381
320,0.599374319340135
321,0.44508376835328795
322,0.3905218041200884
323,0.7857698713492659
324,0.6734053627905069
325,0.4985758884199516
326,0.25943564595143664
327,0.33254311008581505
328,0.3601109434886965
329,0.5409738704045316
330,0.13037993977118897
331,0.4118365062796304
332,0.30700549498095947
333,0.0928800558801201
334,0.8526104764314646
335,0.6914554642871191
336,0.4118358981205279
337,0.5154727054722911
338,0.6215920368188703
339,0.1981295831449347
340,0.8053124428863002
341,0.21057897097541614
342,0.5208925512362658
343,0.7312595258113165
344,0.7960735089785846
345,0.4252904331693061
346,0.5583605186215564
347,0.4908334881630862
348,0.7438674349092226
349,0.6689481719377603
350,0.7177080379377191
351,0.584606930773174
352,0.4171576685886457
353,0.44700907717562094
354,0.6010571123033922
355,0.6429837714364274
356,0.10588438438925017
357,0.34358959864046074
358,0.4726863479854947
359,0.5729326192740055
360,0.8237154535508999
361,0.536302066638935
362,0.26579352389821376
363,0.7267563338619006
364,0.45560690561617373
365,0.0875576416474151
366,0.5705130955195246
367,0.38393053966991186
368,0.1318395358425262
369,0.768623493006518
370,0.5130841720094322
371,0.6234325842913314
372,0.2076910768624827
373,0.4444649063235261
374,0.7365479984924445
375,0.7973146368636969
376,0.19892550679278825
377,0.3473891774920848
378,0.6049443548673712
379,0.2162505618683579
380,0.5089802782045837
381,0.8590384442705385
382,0.668869702594074
383,0.8249443659928568
384,0.5457626616450796
385,0.5684253283277624
386,0.8360763849530178
387,0.5778115368931722
388,0.07407636346922979
389,0.22173689311434502
390,0.7703735101116668
391,0.29477632881275145
392,0.5568578214358595
393,0.44063528845980027
394,0.699178234061102
395,0.6621770969852889
396,0.21235066077978737
397,0.3847766446906622
398,0.6444200773601777
399,0.656686073051865
400,0.5642202513903916
401,0.622055814309142
402,0.16110244278521713
403,0.44498708845014123
404,0.3533135681607586
405,0.7177206753680023
406,0.4717082236097812
407,0.1807578461011339
408,0.3825676158395745
409,0.6152929621228274
410,0.8924877230495506
411,0.6545598296724552
412,0.4114995897423439
413,0.7438395976930267
414,0.8273621464227072
415,0.7390278569467451
416,0.41717309521409385
417,0.5677424630762414
418,0.3013372208069266
419,0.7649529521793127
420,0.6452128958199616
421,0.30639814012267946
422,0.42570977062597815
423,0.9306116578388417
424,0.40425579797604483
425,0.2675541552034598
426,0.33719585998771084
427,0.5151321511048442
428,0.7880898842720607
429,0.19049185002150032
430,0.5271597716211791
431,0.5110236789034971
432,0.5475088556297333
433,0.7447844631051893
434,0.8149322966498513
435,0.1089693556391875
436,0.29964792987914185
437,0.2719077941480879
438,0.7509476983222642
439,0.6234516549151131
440,0.288836947327674
441,0.19435913178668185
442,0.5375141081031091
443,0.3216483015882446
444,0.511281657030228
445,0.21380714985753252
446,0.7647887939633427
447,0.20142563466118418
448,0.31352021250983564
449,0.577173671541206
450,0.03201478336128359
451,0.6347745563345554
452,0.37277464974902363
453,0.2837396330753958
454,0.620766408548447
455,0.5353969584240145
456,0.47437423489516073
457,0.43361546818693175
458,0.4863580237887025
459,0.6845959454407223
460,0.7525125859138025
461,0.7345575765366049
462,0.4660446462331946
463,0.12953787344992296
464,0.6887415588168653
465,0.7564027637399814
466,0.7091524440255385
467,0.7124342619224809
468,0.8050266728409715
469,0.3354379013785525
470,0.378875991405667
471,0.348249818087324
472,0.5501154054841105
473,0.5566977848031827
474,0.8706554293946477
475,0.423267097648116
476,0.7254851884733516
477,0.8973023613236417
478,0.9240352320968502
479,0.7346773489625757
480,0.38636353892181596
481,0.41827707915663404
482,0.8435602491016034
483,0.26091322084021246
484,0.5387807035346874
485,0.3837748360976921
486,0.6012359518913887
487,0.5123587451425284
488,0.5978945153192515
489,0.8404097309560404
490,0.33643265790628485
491,0.2953235605076853
492,0.18610655182214458
493,0.7851045154333341
494,0.6612055974284299
495,0.2691045660188973
496,0.5165938919324563
497,0.2823317893935096
498,0.2548597931428174
499,0.5892811992523223
500,0.9279326605023753
501,0.6938812017868696
502,0.6024459530910191
