id,target
1940,1
1941,1
1942,1
1943,0
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,0
1955,0
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,0
1963,0
1964,1
1965,0
1966,0
1967,0
1968,1
1969,1
1970,1
1971,1
1972,0
1973,1
1974,1
1975,0
1976,1
1977,1
1978,0
1979,1
1980,0
1981,0
1982,1
1983,0
1984,0
1985,0
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,0
1997,0
1998,1
1999,1
2000,1
2001,0
2002,1
2003,1
2004,1
2005,1
2006,1
2007,0
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,0
2016,1
2017,1
2018,1
2019,1
2020,1
2021,1
2022,0
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,0
2030,0
2031,0
2032,1
2033,1
2034,1
2035,1
2036,1
2037,1
2038,1
2039,0
2040,0
2041,1
2042,0
2043,0
2044,1
2045,1
2046,1
2047,1
2048,1
2049,0
2050,1
2051,1
2052,1
2053,1
2054,0
2055,1
2056,1
2057,1
2058,0
2059,0
2060,1
2061,0
2062,0
2063,1
2064,1
2065,1
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,0
2073,1
2074,1
2075,0
2076,1
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,1
2084,1
2085,0
2086,0
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,0
2095,0
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,0
2104,0
2105,1
2106,1
2107,0
2108,1
2109,1
2110,1
2111,1
2112,0
2113,0
2114,1
2115,1
2116,1
2117,1
2118,0
2119,0
2120,1
2121,1
2122,1
2123,1
2124,1
2125,0
2126,0
2127,0
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,0
2136,0
2137,1
2138,0
2139,0
2140,0
2141,1
2142,1
2143,1
2144,0
2145,1
2146,1
2147,0
2148,1
2149,0
2150,1
2151,0
2152,0
2153,0
2154,1
2155,1
2156,1
2157,1
2158,1
2159,0
2160,1
2161,1
2162,1
2163,1
2164,0
2165,1
2166,1
2167,0
2168,1
2169,1
2170,1
2171,1
2172,0
2173,1
2174,0
2175,1
2176,0
2177,0
2178,1
2179,1
2180,1
2181,1
2182,1
2183,0
2184,1
2185,1
2186,1
2187,0
2188,1
2189,1
2190,1
2191,0
2192,0
2193,0
2194,1
2195,0
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,0
2204,1
2205,1
2206,0
2207,0
2208,1
2209,0
2210,0
2211,1
2212,0
2213,1
2214,0
2215,0
2216,1
2217,0
2218,1
2219,1
2220,1
2221,0
2222,0
2223,0
2224,1
2225,1
2226,1
2227,1
2228,1
2229,0
2230,1
2231,1
2232,1
2233,0
2234,1
2235,1
2236,1
2237,1
2238,0
2239,1
2240,1
2241,1
2242,0
2243,0
2244,1
2245,0
2246,0
2247,0
2248,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,0
2255,1
2256,0
2257,1
2258,1
2259,1
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,0
2269,1
2270,1
2271,1
2272,1
2273,1
2274,1
2275,0
2276,1
2277,1
2278,1
2279,1
2280,1
2281,0
2282,1
2283,1
2284,1
2285,0
2286,1
2287,0
2288,1
2289,1
2290,0
2291,1
2292,1
2293,0
2294,0
2295,0
2296,1
2297,1
2298,1
2299,0
2300,1
2301,0
2302,1
2303,1
2304,1
2305,1
2306,0
2307,0
2308,1
2309,1
2310,1
2311,0
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,0
2322,0
2323,1
2324,1
2325,0
2326,1
2327,1
2328,1
2329,0
2330,1
2331,0
2332,1
2333,1
2334,0
2335,1
2336,0
2337,1
2338,1
2339,1
2340,0
2341,1
2342,0
2343,1
2344,1
2345,0
2346,1
2347,0
2348,0
2349,1
2350,1
2351,0
2352,0
2353,0
2354,1
2355,1
2356,1
2357,0
2358,0
2359,0
2360,0
2361,1
2362,0
2363,1
2364,1
2365,1
2366,1
2367,0
2368,1
2369,1
2370,1
2371,0
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,0
2379,1
2380,0
2381,1
2382,1
2383,0
2384,0
2385,1
2386,0
2387,0
2388,1
2389,1
2390,0
2391,1
2392,0
2393,1
2394,0
2395,1
2396,1
2397,0
2398,1
2399,1
2400,0
2401,0
2402,1
2403,1
2404,1
2405,1
2406,0
2407,0
2408,1
2409,0
2410,0
2411,1
2412,1
2413,1
2414,1
2415,1
2416,0
2417,0
2418,1
2419,1
2420,0
2421,1
2422,0
2423,0
2424,1
2425,0
2426,1
2427,1
2428,1
2429,0
2430,1
2431,0
2432,0
2433,0
2434,1
2435,1
2436,0
2437,1
2438,1
2439,1
2440,1
2441,0
2442,1
2443,0
2444,0
2445,1
2446,1
2447,1
2448,1
2449,0
2450,1
2451,0
2452,0
2453,1
2454,0
2455,1
2456,1
2457,0
2458,1
2459,0
2460,0
2461,0
2462,0
2463,1
2464,1
2465,0
2466,1
2467,1
2468,1
2469,1
2470,0
2471,1
2472,0
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,0
2480,1
2481,1
2482,0
2483,1
2484,0
2485,0
2486,0
2487,0
2488,0
2489,1
2490,0
2491,1
2492,1
2493,0
2494,1
2495,0
2496,1
2497,1
2498,1
2499,0
2500,1
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,0
2509,1
2510,1
2511,1
2512,0
2513,1
2514,0
2515,1
2516,0
2517,1
2518,0
2519,1
2520,0
2521,0
2522,0
2523,0
2524,0
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,0
2534,1
2535,1
2536,0
2537,1
2538,0
2539,0
2540,0
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,0
2548,1
2549,0
2550,1
2551,1
2552,1
2553,1
2554,1
2555,0
2556,1
2557,0
2558,1
2559,1
2560,1
2561,1
2562,0
2563,0
2564,0
2565,1
2566,1
2567,0
2568,1
2569,1
2570,0
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2579,1
2580,0
2581,0
2582,1
2583,0
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,1
2591,1
2592,1
2593,1
2594,1
2595,1
2596,0
2597,0
2598,1
2599,1
2600,1
2601,0
2602,1
2603,0
2604,1
2605,1
2606,1
2607,1
2608,0
2609,1
2610,1
2611,1
2612,0
2613,1
2614,0
2615,1
2616,1
2617,0
2618,0
2619,0
2620,1
2621,1
2622,1
2623,1
2624,0
2625,0
2626,1
2627,0
2628,0
2629,1
2630,0
2631,0
2632,0
2633,0
2634,1
2635,0
2636,1
2637,1
2638,0
2639,1
2640,1
2641,1
2642,1
2643,0
2644,1
2645,1
2646,0
2647,0
2648,0
2649,1
2650,0
2651,1
2652,1
2653,1
2654,1
2655,0
2656,0
2657,1
2658,1
2659,0
2660,1
2661,1
2662,1
2663,0
2664,1
2665,1
2666,1
2667,1
2668,1
2669,1
2670,1
2671,1
2672,0
2673,0
2674,1
2675,0
2676,0
2677,1
2678,1
2679,1
2680,1
2681,0
2682,0
2683,1
2684,0
2685,1
2686,1
2687,1
2688,0
2689,0
2690,0
2691,1
2692,1
2693,0
2694,1
2695,1
2696,0
2697,0
2698,1
2699,0
2700,1
2701,1
2702,0
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,1
2710,1
2711,0
2712,1
2713,0
2714,1
2715,0
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,0
2725,0
2726,0
2727,1
2728,1
2729,0
2730,0
2731,1
2732,0
2733,1
2734,1
2735,1
2736,0
2737,1
2738,0
2739,0
2740,1
2741,1
2742,0
2743,1
2744,1
2745,1
2746,1
2747,1
2748,0
2749,1
2750,1
2751,0
2752,1
2753,0
2754,1
2755,1
2756,0
2757,1
2758,0
2759,0
2760,1
2761,0
2762,1
2763,1
2764,1
2765,0
2766,0
2767,1
2768,0
2769,1
2770,1
2771,1
2772,1
2773,0
2774,1
2775,1
2776,0
2777,0
2778,1
2779,0
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,0
2787,1
2788,0
2789,0
2790,0
2791,0
2792,1
2793,0
2794,0
2795,0
2796,0
2797,0
2798,1
2799,1
2800,0
2801,1
2802,1
2803,1
2804,0
2805,1
2806,1
2807,1
2808,1
2809,1
2810,0
2811,0
2812,1
2813,1
2814,0
2815,1
2816,0
2817,0
2818,0
2819,0
2820,1
2821,0
2822,1
2823,1
2824,1
2825,0
2826,1
2827,0
2828,1
2829,1
2830,0
2831,1
2832,1
2833,0
2834,1
2835,1
2836,1
2837,1
2838,1
2839,0
2840,0
2841,1
2842,1
2843,1
2844,0
2845,0
2846,0
2847,1
2848,1
2849,1
2850,1
2851,1
2852,1
2853,1
2854,0
2855,1
2856,1
2857,1
2858,0
2859,1
2860,1
2861,1
2862,0
2863,0
2864,1
2865,0
2866,1
2867,0
2868,0
2869,0
2870,1
2871,1
2872,1
2873,0
2874,0
2875,1
2876,0
2877,1
2878,1
2879,0
2880,1
2881,1
2882,0
2883,1
2884,0
2885,0
2886,1
2887,1
2888,0
2889,0
2890,0
2891,1
2892,1
2893,1
2894,1
2895,1
2896,0
2897,1
2898,1
2899,0
2900,1
2901,1
2902,1
2903,0
2904,1
2905,1
2906,1
2907,0
2908,0
2909,0
2910,1
2911,0
2912,0
2913,1
2914,1
2915,1
2916,0
2917,1
2918,1
2919,1
2920,1
2921,0
2922,0
2923,0
2924,0
2925,1
2926,0
2927,0
2928,1
2929,1
2930,0
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,0
2939,0
2940,0
2941,1
2942,0
2943,1
2944,0
2945,1
2946,1
2947,0
2948,0
2949,1
2950,1
2951,1
2952,0
2953,1
2954,0
2955,1
2956,0
2957,1
2958,1
2959,0
2960,1
2961,0
2962,0
2963,1
2964,1
2965,1
2966,0
2967,0
2968,1
2969,0
2970,0
2971,1
2972,1
2973,1
2974,1
2975,0
2976,1
2977,0
2978,1
2979,0
2980,0
2981,0
2982,0
2983,1
2984,1
2985,0
2986,1
2987,1
2988,0
2989,1
2990,1
2991,0
2992,1
2993,1
2994,0
2995,0
2996,1
2997,0
2998,1
2999,0
3000,0
3001,0
3002,0
3003,1
3004,0
3005,1
3006,1
3007,0
3008,1
3009,1
3010,1
3011,0
3012,0
3013,1
3014,1
3015,0
3016,0
3017,1
3018,1
3019,1
3020,1
3021,0
3022,1
3023,0
3024,0
3025,0
3026,1
3027,1
3028,0
3029,1
3030,0
3031,1
3032,1
3033,1
3034,1
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,1
3042,0
3043,0
3044,1
3045,1
3046,1
3047,1
3048,1
3049,0
3050,0
3051,1
3052,1
3053,1
3054,1
3055,1
3056,0
3057,1
3058,0
3059,1
3060,1
3061,1
3062,0
3063,0
3064,0
3065,1
3066,0
3067,1
3068,1
3069,0
3070,1
3071,1
3072,0
3073,1
3074,1
3075,0
3076,0
3077,1
3078,1
3079,1
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,1
3088,0
3089,1
3090,1
3091,1
3092,1
3093,0
3094,1
3095,0
3096,1
3097,0
3098,0
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3106,0
3107,0
3108,1
3109,0
3110,1
3111,1
3112,1
3113,0
3114,1
3115,1
3116,0
3117,1
3118,1
3119,0
3120,1
3121,1
3122,0
3123,0
3124,0
3125,1
3126,1
3127,1
3128,1
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,1
3136,0
3137,1
3138,1
3139,1
3140,0
3141,1
3142,0
3143,1
3144,1
3145,1
3146,1
3147,1
3148,0
3149,1
3150,0
3151,1
3152,1
3153,0
3154,0
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,0
3162,1
3163,1
3164,1
3165,0
3166,1
3167,1
3168,0
3169,1
3170,1
3171,1
3172,1
3173,0
3174,1
3175,1
3176,0
3177,1
3178,0
3179,1
3180,0
3181,1
3182,0
3183,0
3184,1
3185,0
3186,1
3187,1
3188,1
3189,0
3190,1
3191,1
3192,1
3193,0
3194,1
3195,1
3196,1
3197,0
