id,target
250,0.7750981938790378
251,0.05775639213779534
252,0.26286198146193257
253,0.9998694454563498
254,0.30312429653293815
255,0.397999813459824
256,0.040544531980328695
257,0.18809778231736143
258,0.7612751831809285
259,0.14622346913929674
260,0.576229876145652
261,0.08408883349136793
262,0.0004282819994166614
263,0.5644520272372794
264,0.6705311341868814
265,0.8600812385385849
266,0.9492491753194187
267,0.2033993109356892
268,0.16843561489333367
269,0.7732386968705135
270,0.006427195285413797
271,0.6885234261233436
272,0.8309745159309126
273,0.7795580920632895
274,0.7230097404445146
275,0.9881430538070041
276,0.14488883771246794
277,0.9437431138914446
278,0.5651170735898006
279,0.6133366362106688
280,0.7519867004795127
281,0.7651683413294761
282,0.05546478036276039
283,0.8235611623348251
284,0.9150333206595078
285,0.22678175623294292
286,0.9823841015427631
287,0.730410954475572
288,0.9993448550853838
289,0.7329423904414913
290,0.2127530963198353
291,0.33979320179501576
292,0.9770993559851074
293,0.7822167634698424
294,0.9295302941840702
295,0.5875712790048895
296,0.47572378256029874
297,0.2667281027033218
298,0.9943692041570277
299,0.794516830769527
300,0.4200388743788075
301,0.9895801640863712
302,0.9429406191635703
303,0.9833175392302543
304,0.9629937867068135
305,0.9749755104025563
306,0.9814904586166355
307,0.9059000706608756
308,0.9986005990714503
309,0.49268070033501155
310,0.2652007567481278
311,0.13332663451952032
312,0.9449218281322384
313,0.8881911367811467
314,0.01545605963704568
315,0.12223088092484388
316,0.999098602597944
317,0.7112883235958033
318,0.2865203023420088
319,0.9533950009407466
320,0.9688821638915817
321,0.40687107367855835
322,0.930110004961232
323,0.9902605620191625
324,0.9926581327921729
325,0.0026910219763435694
326,0.07400171349075607
327,0.08650684690982659
328,0.001872067345404512
329,0.9678531442628073
330,0.0035034428838882467
331,0.8528327841587117
332,0.0005142097494662786
333,0.011636184656481242
334,0.920715737840027
335,0.7734844930069756
336,0.9849497388652062
337,0.6680266673309025
338,0.9803738304122056
339,0.05213921984580872
340,0.998682393106601
341,0.9207097731156374
342,0.6940789941958372
343,0.6154315915655673
344,0.6960841468948824
345,0.7064896988130855
346,0.9590123440264484
347,0.6022576345595174
348,0.23169257892330256
349,0.9898713499276757
350,0.8429757338554086
351,0.9461053744042845
352,0.09332090852825514
353,0.9840678433862879
354,0.9993315759049607
355,0.043808781792772866
356,0.0051875351777621375
357,0.3370759609523218
358,0.5727665699294556
359,0.4646700717608292
360,0.9785226866698108
361,0.37513752508036374
362,0.9555907730452444
363,0.7444120368541817
364,0.031222638868533572
365,0.008818900384284397
366,0.9867937748583532
367,0.6982284325513756
368,0.0062363482571339
369,0.938553463068605
370,0.06668574267880338
371,0.09622081006159637
372,0.7557589589672105
373,0.9716108224977371
374,0.7851271970250502
375,0.9979092599928676
376,0.5559787787073036
377,0.17145442994348367
378,0.3678798563221783
379,0.7646531784554502
380,0.8653677350952076
381,0.999855748339644
382,0.9879977243124974
383,0.974694140922671
384,0.36308054867032585
385,0.03100891542245257
386,0.9905682380309241
387,0.4730700133661997
388,0.07017342844566948
389,0.001028419098319596
390,0.9904251474089827
391,0.6903289180149023
392,0.6709947046614885
393,0.0869155274956298
394,0.9945862438409787
395,0.24251735002844033
396,0.3736796010789615
397,0.7339896411183563
398,0.6037486892102131
399,0.323083632369833
400,0.9736414407791961
401,0.668541310964699
402,0.039226379645956266
403,0.9969134368689754
404,0.9008749633195514
405,0.006672152570340282
406,0.21894998577874566
407,0.2508018447965361
408,0.9312400704803293
409,0.9635268002841121
410,0.9959639317040573
411,0.9972083896820327
412,0.3577186935081805
413,0.9444454758423373
414,0.9985192616335359
415,0.9904546021160474
416,0.11185327429406472
417,0.955168547202218
418,0.6027914739492632
419,0.993702058583449
420,0.5170857706894949
421,0.001010338289163898
422,0.9975218581626331
423,0.9734423045176234
424,0.9803792750041286
425,0.14254499143290783
426,0.14577767386826462
427,0.7787507115921799
428,0.9995904801250048
429,0.15933260821677525
430,0.8599387398181336
431,0.9364314312536501
432,0.7466364340036739
433,0.19292334034639025
434,0.38351471836089124
435,0.2675963583549259
436,0.27885590195738713
437,0.09912328339368154
438,0.9999782592360481
439,0.9971177854857401
440,0.02836876322452659
441,0.01664795755434033
442,0.8089297390245878
443,0.9440007616211658
444,0.06475500623477463
445,0.5899648205093637
446,0.7786123063807866
447,0.0005294682244857003
448,0.9362879868375066
449,0.6740480267111809
450,0.05748106608827705
451,0.9830878413844112
452,0.9816697939565808
453,0.34515882946656956
454,0.9958922973955259
455,0.019532605694188937
456,0.31996774589924254
457,0.6996922808046517
458,0.10917620470289059
459,0.9188987538097468
460,0.2013609235581809
461,0.5528400209142157
462,0.10335884979490247
463,0.5409658339173539
464,0.9735969780776007
465,0.9965707725426982
466,0.5480918302123946
467,0.9987053548910463
468,0.999319738621543
469,0.9407655668258587
470,0.15873819023927055
471,0.6554936780243518
472,0.9877969614808583
473,0.9679664557572755
474,0.9687289039868704
475,0.0043931288124082115
476,0.39886090104917793
477,0.9991267481335732
478,0.9880589933791818
479,0.9799700449247668
480,0.5949878884527494
481,0.35156852135307753
482,0.9895584006861474
483,0.3054279628546454
484,0.941816354448793
485,0.9948648729148022
486,0.6448425501325786
487,0.8391636518498149
488,0.24831900806469498
489,0.7714947522184236
490,0.1790459790615205
491,0.36310206566235237
492,0.11015894411987527
493,0.9522883359487219
494,0.27398262183957195
495,0.4198773698669716
496,0.8920386323450948
497,0.2767461534067057
498,0.025140027662872495
499,0.7272406542985029
500,0.9999355783612838
501,0.9421582981963621
502,0.9082389488152814
503,0.9300452930918841
504,0.4730312250791252
505,0.9900556354650374
506,0.16093530421370636
507,0.0426306149564977
508,0.9938433481470355
509,0.9873050462219501
510,0.3269752265278564
511,0.7819463300073846
512,0.45802787700678244
513,0.6408687285942037
514,0.025292136727142138
515,0.9138228012520202
516,0.07669581547022591
517,0.7635778531255739
518,0.9875248368540417
519,0.007258603214193988
520,0.9348096206389801
521,0.019080142459774786
522,0.13308009034179605
523,0.48930762275171674
524,0.6425623989229408
525,0.9901380193609378
526,0.8995785928203321
527,0.9960077870664351
528,0.6750896001158244
529,0.9737464332763519
530,0.9984196410172285
531,0.9925378189481537
532,0.9513296693810438
533,0.15112242490322636
534,0.33565358250168725
535,0.17502491746098486
536,0.6175121221147862
537,0.9986085627146776
538,0.1903162103879249
539,0.9945167089233624
540,0.26802447385320144
541,0.6667742764053062
542,0.9079469635152496
543,0.9990833474171738
544,0.5480018874122109
545,0.15252552728729477
546,0.27687679321420355
547,0.9021330645420076
548,0.9655950492724751
549,0.9977640882734359
550,0.999197511042212
551,0.9991104135662537
552,0.08921424722164142
553,0.8170995297496181
554,0.28284395745517327
555,0.6214943705101722
556,0.9999861083212522
557,0.9251814448066554
558,0.005218055826710413
559,0.9650367303165339
560,0.4394076868561116
561,0.6639210443373995
562,0.05977173980459375
563,0.9556242902754932
564,0.041531514622131796
565,0.958775586663977
566,0.21074041248150374
567,0.35612637410851017
568,0.8666196987148649
569,0.630481464028846
570,0.16549801864630057
571,0.8831606617747925
572,0.02420776957569166
573,0.5738265895021032
574,0.5522410425910627
575,0.06306049188149158
576,0.01510281463207898
577,0.6145378126237702
578,0.9342717701982266
579,0.999541908379456
580,0.9808114423025056
581,0.9957748559424177
582,0.9075867925253078
583,0.9956397539886158
584,0.9967815540873749
585,0.9772654691002126
586,0.9996555435980425
587,0.025400497612534483
588,0.08150731241169674
